PropertyID,City,PropertyType,Bedrooms,FullBathrooms,HalfBathrooms,GarageCars,BasementArea,FirstFloorArea,SecondFloorArea,LotArea,YearBuilt,Condition,DistanceFromCityCenter,HasPool,HasGarden,Furnishing,SalePrice
13712,Delhi,Studio,5,1,1,3.0,299.0,1236,797,4211.0,1963,Good,17.92,0,0,Fully Furnished,16313781
3131,Pune,Studio,3,1,0,0.0,289.0,1129,705,2711.0,1976,Good,7.94,0,0,Semi-Furnished,14377247
2475,Bangalore,Studio,2,4,0,2.0,370.0,554,445,,1989,Excellent,0.53,0,1,Semi-Furnished,15010328
3932,Chennai,Studio,3,1,0,0.0,,433,676,4842.0,1995,Poor,21.39,0,0,Fully Furnished,6085207
2628,Bangalore,Villa,3,3,1,2.0,354.0,1085,525,,1974,Excellent,11.34,1,1,Unfurnished,51151597
3774,Hyderabad,Apartment,4,1,2,0.0,447.0,1265,564,3215.0,2000,Good,6.81,0,1,Unfurnished,21510862
12078,Delhi,Villa,2,4,1,2.0,488.0,1015,717,4816.0,2020,Good,12.86,1,1,Fully Furnished,44585334
2240,Hyderabad,Studio,3,2,2,0.0,633.0,1129,618,2609.0,2024,Excellent,11.36,0,0,Semi-Furnished,17607974
10520,Delhi,Independent House,6,1,1,3.0,245.0,591,216,7075.0,2000,Poor,7.15,0,1,Unfurnished,14518407
7926,Bangalore,Independent House,6,3,2,0.0,99.0,1176,0,8528.0,1982,Fair,10.3,0,0,,20663228
9380,Chennai,Villa,3,2,0,2.0,363.0,1295,198,4503.0,1964,Excellent,9.87,0,1,Unfurnished,34468780
5039,Hyderabad,Studio,5,3,0,1.0,362.0,888,681,6224.0,2011,Good,14.28,0,1,Fully Furnished,12856909
11193,Chennai,Apartment,4,2,0,1.0,308.0,814,288,5880.0,1968,Excellent,12.18,0,1,Fully Furnished,15932176
3028,Mumbai,Villa,5,4,2,0.0,232.0,856,396,6181.0,1993,Excellent,22.54,1,1,Semi-Furnished,56226540
9218,Chennai,Studio,6,2,1,3.0,419.0,187,287,3980.0,1971,Good,15.38,0,0,Fully Furnished,6555846
2390,Mumbai,Villa,1,2,1,2.0,79.0,528,913,4399.0,1990,Good,15.07,0,0,Fully Furnished,41460319
7812,Mumbai,Independent House,3,4,2,3.0,479.0,841,944,3227.0,2014,Good,13.49,0,1,Unfurnished,54119047
5827,Chennai,Villa,2,4,0,2.0,285.0,598,215,3527.0,1997,Poor,4.36,0,1,Semi-Furnished,12190277
1593,Pune,Villa,1,4,0,2.0,264.0,1012,857,7015.0,1983,Fair,5.26,0,0,Semi-Furnished,30908076
2392,Bangalore,Independent House,2,2,2,2.0,451.0,263,691,6655.0,1966,Good,10.86,0,1,Fully Furnished,24536199
3083,Delhi,Villa,5,2,0,,718.0,374,519,3142.0,1992,,3.5,0,0,Fully Furnished,28107799
5372,Bangalore,Villa,5,3,1,1.0,676.0,1095,549,6352.0,1990,Good,10.03,1,0,,49758796
9007,Delhi,Studio,4,3,1,3.0,541.0,799,326,5024.0,1975,Excellent,4.08,0,1,Fully Furnished,17604302
14002,Hyderabad,Apartment,2,4,1,0.0,353.0,736,57,6452.0,2004,Poor,16.21,0,0,Fully Furnished,9491776
8371,Delhi,Independent House,1,3,1,2.0,443.0,0,91,7534.0,2004,Fair,8.29,0,1,Semi-Furnished,7789740
10884,Delhi,Studio,3,4,1,3.0,319.0,672,227,6773.0,2024,Poor,4.78,0,1,Fully Furnished,9887099
7564,Mumbai,Villa,2,4,1,1.0,484.0,1069,520,4302.0,1971,Excellent,12.12,0,1,Unfurnished,68037874
12234,Bangalore,Independent House,6,4,0,0.0,422.0,1002,377,,2003,Good,14.43,0,1,Unfurnished,35508333
14980,Bangalore,Studio,5,4,2,2.0,,568,896,8296.0,1963,,12.35,0,1,Semi-Furnished,17135493
2902,Mumbai,Villa,6,4,1,3.0,422.0,776,406,5941.0,1960,,16.57,0,1,Semi-Furnished,41519358
4100,Chennai,Villa,2,4,2,0.0,428.0,1297,638,5971.0,1997,Good,4.42,0,0,Fully Furnished,36286974
12226,Hyderabad,Independent House,3,4,2,1.0,122.0,977,962,6245.0,1963,,6.68,0,1,,29722356
12410,Mumbai,Studio,2,2,2,1.0,532.0,521,316,6771.0,1963,Good,19.97,0,1,Fully Furnished,15439748
2541,Chennai,Studio,1,2,0,2.0,86.0,1086,130,5362.0,2018,,9.52,0,1,Semi-Furnished,6848122
10658,Chennai,Villa,6,1,1,0.0,381.0,451,547,8273.0,2002,Excellent,5.14,0,0,Unfurnished,28699166
8678,Delhi,Studio,5,2,1,2.0,205.0,1559,572,6776.0,1980,Good,15.08,0,0,Semi-Furnished,19969653
4677,Bangalore,Apartment,2,2,1,1.0,382.0,1133,241,4791.0,2016,Fair,3.91,0,1,Fully Furnished,18246923
1594,Delhi,Apartment,6,4,1,2.0,705.0,898,960,2018.0,2000,,8.37,0,1,Fully Furnished,38417657
9640,Pune,Studio,6,1,1,,516.0,1085,777,5313.0,1966,,18.69,0,1,Semi-Furnished,9947147
7224,Hyderabad,Studio,3,3,0,3.0,453.0,374,368,1464.0,1971,Good,10.18,1,1,Semi-Furnished,11501125
12451,Pune,Villa,1,2,2,0.0,,1135,684,6652.0,1972,Poor,6.07,1,1,Unfurnished,25189574
4185,Hyderabad,Independent House,2,3,2,,521.0,897,373,4974.0,2006,Good,19.65,1,1,,26538930
12702,Bangalore,Studio,4,4,0,0.0,781.0,962,602,6756.0,1984,Fair,14.74,0,1,Semi-Furnished,15207616
2577,Chennai,Studio,2,4,1,0.0,279.0,441,282,5198.0,1961,Good,9.22,0,1,Unfurnished,7582226
7268,Chennai,Apartment,2,3,1,2.0,,1152,327,,1984,Good,8.76,0,1,Fully Furnished,15234207
9724,Bangalore,Villa,4,3,2,1.0,453.0,578,358,4939.0,1961,Excellent,12.0,0,1,Semi-Furnished,36128534
10627,Hyderabad,Villa,6,2,1,0.0,378.0,609,377,3764.0,2011,Excellent,18.78,0,1,Fully Furnished,31857399
9388,Pune,Independent House,5,2,2,,591.0,813,905,3411.0,1971,Fair,11.27,0,1,Fully Furnished,29154322
5513,Chennai,Apartment,3,4,2,0.0,419.0,1050,1041,3881.0,1965,Good,12.87,0,1,,20171345
10352,Mumbai,Apartment,6,4,2,2.0,416.0,1005,671,5686.0,1974,,10.23,0,1,Unfurnished,34505301
1282,Chennai,Independent House,6,2,0,0.0,187.0,1018,342,6875.0,1999,Good,9.37,0,0,,21742787
6119,Bangalore,Independent House,3,2,0,3.0,525.0,1076,447,5789.0,1989,Poor,1.05,0,1,Semi-Furnished,24722898
8545,Mumbai,Villa,5,3,1,,478.0,561,720,3985.0,1997,Poor,2.16,0,1,Semi-Furnished,34899901
5844,Chennai,Villa,3,3,0,2.0,716.0,1152,310,,1971,Excellent,13.68,0,0,Fully Furnished,42384877
6625,Chennai,Villa,6,4,2,1.0,161.0,735,484,2573.0,1998,Excellent,12.34,0,1,Fully Furnished,30843644
6428,Bangalore,Apartment,5,3,2,2.0,425.0,1047,401,1858.0,1972,,9.93,0,1,Semi-Furnished,22924535
13059,Pune,Studio,2,2,2,2.0,189.0,758,98,,2008,Poor,10.45,0,0,Semi-Furnished,6687102
6671,Mumbai,Studio,5,2,0,0.0,313.0,970,1063,5091.0,1989,Poor,11.23,0,1,Fully Furnished,15407021
8808,Hyderabad,Independent House,4,3,2,2.0,185.0,1243,612,,1974,Good,17.33,0,0,Unfurnished,28031931
7075,Delhi,Studio,5,1,0,1.0,111.0,1376,304,2549.0,1990,Good,19.58,0,1,Semi-Furnished,14361186
416,Delhi,Villa,3,1,2,3.0,619.0,1209,409,,1980,,13.32,0,0,Fully Furnished,42075794
5690,Mumbai,Studio,6,2,2,1.0,,1037,576,4928.0,1981,Fair,17.25,0,1,Semi-Furnished,19111084
13573,Chennai,Independent House,4,1,1,1.0,150.0,851,723,6359.0,2012,Fair,9.66,0,0,,18257361
711,Hyderabad,Villa,2,3,1,1.0,384.0,1385,718,3966.0,1999,Good,13.15,1,0,Fully Furnished,39571860
6591,Bangalore,Villa,6,2,0,0.0,436.0,972,175,3259.0,2017,Good,1.38,0,1,Unfurnished,36784918
3529,Delhi,Villa,1,3,0,1.0,450.0,911,0,5784.0,1973,Good,0.09,1,0,Fully Furnished,28158808
2529,Bangalore,Apartment,2,2,0,1.0,682.0,761,525,6960.0,1987,Good,3.03,0,1,Fully Furnished,22114116
12496,Bangalore,Independent House,4,1,2,0.0,215.0,1127,766,6813.0,1979,Excellent,16.71,0,1,Fully Furnished,42415164
7551,Hyderabad,Studio,3,2,0,3.0,305.0,1370,413,4053.0,2016,Good,9.9,0,1,,13676621
10833,Chennai,Studio,4,4,0,2.0,419.0,350,754,5600.0,1967,Good,7.08,0,1,Unfurnished,9816556
2894,Chennai,Villa,5,1,0,0.0,453.0,1082,343,,2010,,0.62,0,0,Fully Furnished,35774245
11320,Chennai,Apartment,3,3,1,3.0,,521,915,4751.0,1979,Excellent,7.17,0,0,Unfurnished,19203160
10350,Delhi,Independent House,5,2,2,3.0,0.0,585,1057,3466.0,1967,Fair,12.6,0,1,Fully Furnished,23631478
4448,Pune,Villa,5,2,0,2.0,272.0,371,547,7733.0,2004,Good,12.59,1,1,Semi-Furnished,25797113
10892,Pune,Studio,4,1,0,3.0,205.0,1034,637,5855.0,1968,Good,7.73,0,1,Fully Furnished,13466133
4442,Mumbai,Villa,6,2,2,3.0,191.0,857,906,,1962,Fair,5.03,0,1,Unfurnished,48143747
4092,Mumbai,Villa,1,4,0,1.0,669.0,824,597,3985.0,2020,Poor,11.36,0,1,Fully Furnished,36493321
9943,Chennai,Independent House,5,3,2,,569.0,1044,642,,1992,Fair,10.92,0,0,Fully Furnished,26086957
2889,Chennai,Villa,5,1,0,0.0,71.0,1095,269,2861.0,1965,Good,13.33,0,1,Unfurnished,22985945
12355,Bangalore,Villa,4,1,0,3.0,236.0,993,178,5074.0,1960,Fair,6.79,0,0,,24585013
1524,Delhi,Studio,3,1,2,,207.0,667,582,,2024,Poor,7.93,0,1,Semi-Furnished,9927656
13449,Hyderabad,Studio,3,4,1,0.0,430.0,1255,703,3705.0,1984,Fair,4.57,0,1,Semi-Furnished,13434867
7961,Mumbai,Studio,5,4,0,0.0,,673,169,,2014,Fair,13.02,1,0,Unfurnished,15002196
12465,Delhi,Studio,6,4,1,3.0,410.0,478,793,4051.0,1980,Poor,15.06,0,0,Fully Furnished,9901950
1407,Pune,Studio,6,4,0,2.0,595.0,701,1005,6775.0,1999,Poor,0.28,0,1,Unfurnished,12338350
12140,Chennai,Independent House,6,4,1,0.0,391.0,1645,490,4527.0,1961,Good,0.66,0,0,Unfurnished,32822778
10538,Pune,Villa,6,4,1,2.0,617.0,1488,478,3445.0,1973,Fair,5.57,1,1,Unfurnished,40582646
11202,Mumbai,Apartment,6,4,1,0.0,,1323,132,8204.0,2024,Fair,14.22,0,0,Semi-Furnished,26313561
14681,Bangalore,Studio,4,2,0,0.0,135.0,1044,719,8555.0,1968,Excellent,13.84,0,1,Semi-Furnished,17814488
6385,Mumbai,Villa,3,3,1,2.0,,714,377,4318.0,1974,Poor,7.25,0,1,Fully Furnished,30579289
1812,Pune,Apartment,1,1,2,1.0,317.0,928,86,,1962,Excellent,8.08,0,0,Fully Furnished,15862240
11983,Hyderabad,Villa,3,3,1,2.0,197.0,888,649,7500.0,1977,Excellent,1.25,1,1,Semi-Furnished,36544825
8995,Chennai,Apartment,4,2,2,,393.0,1237,1102,4173.0,1982,,8.91,0,1,Unfurnished,15524647
11165,Delhi,Villa,2,4,0,0.0,239.0,1151,329,3609.0,1993,Good,12.16,1,1,Semi-Furnished,35877121
11515,Chennai,Villa,6,1,2,1.0,550.0,592,85,4918.0,1976,,9.5,1,1,Fully Furnished,18857030
6940,Pune,Studio,4,1,1,2.0,268.0,1222,728,7110.0,2004,Good,16.64,0,0,Semi-Furnished,16470328
13456,Hyderabad,Apartment,6,2,0,2.0,227.0,1254,304,4135.0,2010,Fair,14.32,0,0,Semi-Furnished,15959756
10762,Delhi,Apartment,6,3,0,0.0,493.0,334,550,4397.0,1971,Good,3.18,0,0,,16634767
13858,Pune,Apartment,6,2,1,2.0,,987,926,5499.0,2014,Excellent,1.62,0,0,Fully Furnished,25576516
13587,Pune,Villa,1,2,1,2.0,402.0,1815,132,5641.0,1993,Fair,7.88,0,0,Semi-Furnished,32090862
1487,Hyderabad,Apartment,6,3,2,2.0,403.0,344,293,3497.0,2017,Fair,7.38,0,0,Fully Furnished,12221219
14777,Pune,Apartment,3,4,0,3.0,860.0,638,483,2139.0,1968,Good,11.1,0,1,Fully Furnished,19596822
14680,Hyderabad,Independent House,5,2,1,0.0,935.0,1388,188,4397.0,1970,Poor,5.27,0,0,Semi-Furnished,21424965
775,Chennai,Apartment,1,1,0,2.0,332.0,762,479,3045.0,1994,Good,4.95,0,0,Semi-Furnished,14678883
1632,Chennai,Villa,5,4,1,3.0,477.0,1408,602,4785.0,2007,Good,9.4,0,1,Unfurnished,41046158
6706,Delhi,Villa,3,3,0,1.0,274.0,568,650,4399.0,1986,Good,19.47,0,1,Unfurnished,30668158
6078,Mumbai,Villa,4,3,0,,370.0,432,552,3950.0,1987,Good,6.54,0,0,Unfurnished,40489802
470,Chennai,Villa,2,2,2,0.0,167.0,1097,655,5255.0,2008,Excellent,10.45,1,1,Fully Furnished,36785587
7153,Hyderabad,Independent House,6,2,0,3.0,214.0,1127,374,2574.0,2007,,8.85,1,0,Unfurnished,23965199
8426,Bangalore,Studio,5,1,1,,231.0,984,814,6954.0,2015,Poor,9.38,0,0,Unfurnished,11914008
7008,Delhi,Apartment,6,3,0,3.0,581.0,1141,255,2585.0,1991,Good,4.15,0,0,Fully Furnished,24452680
12935,Delhi,Studio,1,1,1,0.0,340.0,1130,529,4706.0,1978,,8.22,1,1,Semi-Furnished,14788295
5702,Pune,Apartment,3,1,1,1.0,378.0,944,437,3736.0,1961,Good,9.29,0,1,Fully Furnished,16842455
7223,Delhi,Independent House,1,2,1,0.0,575.0,1224,239,4376.0,1986,Fair,10.94,0,1,Fully Furnished,24843050
10011,Hyderabad,Studio,6,3,1,1.0,,934,695,,2024,Good,15.04,1,0,Semi-Furnished,14624184
599,Pune,Studio,1,1,2,3.0,515.0,776,306,6069.0,1980,Good,8.31,0,0,Semi-Furnished,9637127
6651,Delhi,Villa,5,2,1,3.0,761.0,1174,633,5000.0,1981,Excellent,13.61,0,0,Semi-Furnished,61935207
8311,Hyderabad,Independent House,2,2,2,1.0,524.0,957,191,6867.0,1965,Good,11.36,1,0,Semi-Furnished,22425180
14213,Pune,Studio,6,2,0,1.0,300.0,1012,429,7738.0,2012,Poor,13.62,0,1,Fully Furnished,10838676
1906,Chennai,Studio,5,1,2,0.0,568.0,1304,595,1116.0,1964,Good,8.97,0,1,,14736926
4830,Delhi,Apartment,2,2,0,1.0,304.0,1098,0,4589.0,1982,Poor,0.68,0,1,Fully Furnished,10511557
14578,Bangalore,Independent House,1,3,0,0.0,327.0,1007,514,6243.0,1961,Good,8.2,0,1,Fully Furnished,29948805
12518,Bangalore,Apartment,3,1,2,1.0,355.0,949,36,7288.0,1989,Good,23.27,0,1,Fully Furnished,16311046
8197,Bangalore,Apartment,4,1,2,2.0,381.0,643,199,5786.0,1965,Excellent,3.47,1,1,Fully Furnished,20378447
14134,Delhi,Villa,4,1,0,0.0,0.0,1225,848,8602.0,1984,Fair,5.5,0,0,,33007343
7634,Hyderabad,Villa,2,1,1,,682.0,643,604,,1991,Good,9.63,0,1,Unfurnished,30854391
13260,Mumbai,Villa,1,3,2,3.0,387.0,1290,250,7030.0,2003,Fair,10.05,1,1,,44730505
9287,Hyderabad,Apartment,5,3,2,3.0,445.0,1377,402,6336.0,1975,Good,16.29,0,1,Semi-Furnished,20915647
13006,Hyderabad,Villa,6,4,1,2.0,0.0,835,865,2973.0,2010,Good,3.93,0,0,Unfurnished,33043993
12228,Chennai,Studio,5,1,0,0.0,531.0,899,628,6242.0,1990,,8.5,0,1,Semi-Furnished,13584946
14564,Delhi,Studio,2,4,0,2.0,476.0,1527,494,1997.0,1972,Good,7.02,0,1,Fully Furnished,50611060
5082,Chennai,Studio,2,2,2,1.0,29.0,736,80,5561.0,2013,Good,10.89,1,0,Unfurnished,7083030
13180,Pune,Independent House,3,3,2,1.0,147.0,366,519,4084.0,2024,Fair,13.5,0,1,Fully Furnished,15776505
7301,Delhi,Studio,4,1,2,0.0,,372,319,2730.0,1996,Good,4.18,0,0,Semi-Furnished,11363629
12473,Hyderabad,Independent House,4,3,0,3.0,305.0,860,177,3055.0,2018,Poor,11.97,0,1,Unfurnished,14463333
14618,Chennai,Apartment,5,3,2,3.0,231.0,933,817,,1998,Good,12.78,0,0,Semi-Furnished,20135056
8659,Bangalore,Independent House,3,3,2,1.0,631.0,1060,695,,2018,Excellent,7.95,0,1,Unfurnished,50661387
9031,Pune,Studio,4,4,2,1.0,,730,169,8884.0,2008,Fair,9.69,0,1,Unfurnished,9371463
2838,Chennai,Independent House,2,4,1,1.0,,1167,0,4333.0,1995,Fair,4.32,0,1,Semi-Furnished,18748440
11195,Hyderabad,Independent House,4,3,2,3.0,282.0,1184,711,2304.0,1982,Fair,10.1,0,0,Semi-Furnished,25449990
14710,Delhi,Studio,2,2,0,2.0,477.0,952,104,2411.0,1994,Fair,6.58,1,0,Semi-Furnished,10665662
3219,Bangalore,Independent House,1,1,2,1.0,618.0,1041,422,,2010,Good,6.08,0,1,Semi-Furnished,35164001
3574,Bangalore,Apartment,2,1,1,2.0,677.0,1032,465,,1998,Excellent,23.56,0,1,Unfurnished,29627446
3133,Delhi,Studio,2,3,1,1.0,487.0,697,741,4168.0,1969,Excellent,9.77,0,1,Unfurnished,17436461
6500,Pune,Independent House,3,4,1,2.0,601.0,918,116,5083.0,1964,Good,10.27,1,0,Fully Furnished,24918506
3521,Delhi,Independent House,3,2,1,,455.0,1150,422,5157.0,1995,Fair,13.88,0,1,Unfurnished,28832747
6622,Pune,Villa,3,1,1,2.0,,905,138,5444.0,2002,Good,9.7,0,0,Semi-Furnished,21338184
2589,Hyderabad,Independent House,6,1,2,1.0,0.0,474,876,529.0,1991,Good,15.05,1,1,Semi-Furnished,21902550
8154,Pune,Villa,5,3,1,1.0,637.0,1225,508,3083.0,2008,Poor,8.19,0,1,Semi-Furnished,28875795
5016,Pune,Villa,4,2,0,2.0,369.0,1142,299,2288.0,1961,,6.99,0,1,Unfurnished,27070103
3354,Bangalore,Villa,4,3,1,,273.0,392,51,3620.0,1967,Excellent,0.17,0,0,Fully Furnished,24690816
4309,Chennai,Apartment,1,3,2,2.0,275.0,800,865,5254.0,2024,Poor,12.11,0,0,Fully Furnished,11229307
1759,Delhi,Studio,2,2,0,1.0,,495,462,2593.0,1987,Excellent,8.54,1,0,Semi-Furnished,13862328
14896,Mumbai,Villa,6,3,2,0.0,475.0,1455,201,5474.0,1980,Good,0.64,1,1,,62402294
10514,Pune,Independent House,3,2,0,3.0,488.0,915,113,1353.0,1965,Good,15.5,0,1,Semi-Furnished,22658694
853,Mumbai,Studio,4,4,1,2.0,185.0,589,488,5216.0,2025,Fair,8.34,0,0,Fully Furnished,13730791
1495,Hyderabad,Independent House,6,4,1,2.0,433.0,1342,750,6404.0,2015,Good,17.3,0,0,Unfurnished,37199364
12063,Hyderabad,Apartment,6,2,0,0.0,653.0,878,582,4700.0,1983,Excellent,14.01,0,1,Fully Furnished,23740204
8344,Pune,Apartment,3,2,2,2.0,352.0,298,165,4366.0,1985,Excellent,16.72,0,1,Fully Furnished,11135249
2465,Bangalore,Apartment,6,3,0,3.0,206.0,1744,487,6601.0,2010,Good,16.38,0,0,Unfurnished,30696854
10834,Mumbai,Studio,1,2,0,2.0,119.0,778,462,8215.0,2019,Good,4.82,0,1,Semi-Furnished,16865998
6244,Mumbai,Villa,3,3,1,0.0,648.0,1431,1183,3763.0,1980,Good,10.64,0,0,Unfurnished,82926092
11036,Bangalore,Apartment,2,3,2,2.0,528.0,631,383,4852.0,2003,Poor,19.6,1,0,Fully Furnished,12530311
7489,Mumbai,Apartment,2,2,0,0.0,288.0,328,1050,5721.0,2007,Good,10.59,0,1,Semi-Furnished,25521672
12314,Delhi,Villa,4,2,2,,125.0,791,675,6325.0,1998,Excellent,8.16,0,1,Unfurnished,40779114
6602,Hyderabad,Independent House,6,1,2,3.0,408.0,736,336,2619.0,2005,Excellent,9.18,0,1,,29535954
10459,Mumbai,Studio,4,2,1,1.0,689.0,997,397,5645.0,2023,Good,7.83,0,0,,23119896
6299,Bangalore,Studio,2,1,1,2.0,403.0,595,724,7557.0,2009,Good,12.67,0,0,Semi-Furnished,14531843
11832,Chennai,Studio,3,1,1,3.0,581.0,632,281,4848.0,1985,Good,7.52,1,0,Fully Furnished,10531307
6374,Delhi,Studio,4,3,1,2.0,548.0,932,315,5473.0,2012,Fair,16.13,0,1,Unfurnished,12335378
501,Mumbai,Apartment,5,2,0,0.0,497.0,1031,714,,1986,Poor,1.33,0,1,Semi-Furnished,23527664
13930,Bangalore,Independent House,5,2,2,2.0,329.0,920,684,7225.0,1985,Excellent,15.71,0,0,Unfurnished,42780016
5525,Mumbai,Apartment,3,1,0,,339.0,1370,788,3427.0,1965,Excellent,5.75,0,1,Unfurnished,44267200
9258,Delhi,Studio,3,1,1,3.0,,821,398,3239.0,2018,Good,9.6,0,1,Unfurnished,15357580
1047,Hyderabad,Villa,1,2,1,3.0,406.0,1358,155,6087.0,1989,Good,7.52,0,0,Unfurnished,31565386
8723,Bangalore,Independent House,2,1,0,2.0,490.0,757,860,5852.0,2015,Excellent,11.44,0,0,Fully Furnished,42125359
2634,Mumbai,Studio,4,1,2,1.0,199.0,1140,708,5983.0,2018,,13.55,0,0,Semi-Furnished,21654345
7154,Hyderabad,Independent House,6,2,1,3.0,223.0,938,646,7138.0,1993,Fair,12.81,0,1,Unfurnished,22984873
6196,Pune,Apartment,1,2,1,1.0,426.0,709,578,8662.0,1970,Excellent,0.17,0,0,Fully Furnished,18671851
8292,Mumbai,Apartment,4,4,2,3.0,438.0,796,395,6029.0,1983,Excellent,0.86,0,1,,34065462
8337,Pune,Studio,5,1,0,3.0,136.0,434,47,4151.0,1979,Fair,7.75,0,1,Unfurnished,6145468
5220,Chennai,Villa,6,3,2,,586.0,744,633,4611.0,1983,Good,8.89,0,1,Unfurnished,33181051
7540,Delhi,Apartment,2,2,1,1.0,,777,575,3256.0,1971,Fair,13.06,1,0,Semi-Furnished,16644004
11225,Mumbai,Studio,5,2,1,3.0,305.0,1027,817,4026.0,1975,Fair,5.42,0,1,Fully Furnished,20548358
14735,Pune,Studio,6,2,2,1.0,557.0,367,631,4706.0,1979,Excellent,4.94,0,0,Unfurnished,15405642
778,Chennai,Villa,2,2,2,0.0,286.0,650,468,6450.0,1985,Fair,17.09,0,1,Semi-Furnished,16934121
4694,Chennai,Villa,4,1,1,0.0,353.0,315,653,2636.0,1971,Good,1.55,0,0,Semi-Furnished,21482734
12553,Hyderabad,Independent House,6,1,2,3.0,378.0,648,613,4120.0,2023,Poor,1.28,0,1,Unfurnished,19797865
5370,Delhi,Villa,2,4,2,3.0,161.0,1423,351,3306.0,1994,Fair,2.43,1,0,Fully Furnished,36294906
4020,Delhi,Apartment,4,1,2,3.0,313.0,918,791,5490.0,1970,Fair,7.73,0,0,Unfurnished,18915663
1195,Delhi,Apartment,4,3,0,0.0,622.0,771,560,3920.0,1971,Excellent,5.22,1,1,Unfurnished,27749871
13631,Delhi,Independent House,4,3,1,1.0,506.0,1332,543,5860.0,1997,Excellent,11.37,0,0,Semi-Furnished,45728450
52,Chennai,Independent House,4,3,0,3.0,564.0,637,363,4572.0,1964,,8.37,0,1,Unfurnished,18044490
5387,Bangalore,Studio,1,4,2,0.0,670.0,1310,507,4404.0,1980,Good,16.08,1,0,Semi-Furnished,19728164
2305,Hyderabad,Studio,3,2,0,,589.0,790,312,8353.0,2018,Excellent,13.66,0,1,Semi-Furnished,13862957
7835,Chennai,Studio,6,1,1,3.0,618.0,959,380,3505.0,1985,,3.27,0,1,Unfurnished,12447021
5397,Bangalore,Villa,4,1,1,0.0,382.0,1107,204,,1995,Good,9.52,0,1,Semi-Furnished,35197228
14647,Chennai,Independent House,4,2,1,3.0,350.0,1326,1263,2684.0,1964,Fair,13.41,0,0,Fully Furnished,29132152
1114,Mumbai,Independent House,3,3,0,,144.0,840,472,4474.0,1965,Fair,1.7,0,1,Fully Furnished,29241998
2983,Pune,Studio,4,3,1,1.0,289.0,1536,514,3999.0,1960,Excellent,11.7,0,0,Semi-Furnished,17360257
657,Bangalore,Apartment,5,3,0,0.0,707.0,1309,945,5535.0,2009,Good,6.67,0,1,Semi-Furnished,36052709
3255,Mumbai,Villa,5,3,1,2.0,343.0,746,713,4761.0,2018,Good,5.36,0,1,Unfurnished,54432846
5538,Pune,Villa,5,2,1,2.0,336.0,1723,174,7121.0,2016,Excellent,7.45,0,1,Unfurnished,50116323
1188,Hyderabad,Independent House,2,3,1,1.0,,1422,483,6080.0,1991,,10.6,1,0,Semi-Furnished,29598091
2806,Chennai,Independent House,2,4,2,0.0,394.0,1314,726,3153.0,1973,Good,21.78,0,0,Fully Furnished,30337755
13238,Bangalore,Apartment,6,4,1,0.0,585.0,746,202,4887.0,1974,Fair,19.47,0,0,Semi-Furnished,15428778
13845,Mumbai,Studio,3,2,1,2.0,29.0,575,580,7738.0,1999,Good,14.12,0,0,Fully Furnished,15298711
566,Chennai,Villa,1,3,1,0.0,,1093,380,3345.0,1968,Good,11.86,0,1,Semi-Furnished,28207240
4119,Delhi,Studio,5,2,1,3.0,409.0,849,715,5336.0,2006,Fair,12.04,0,0,Semi-Furnished,14774841
11511,Chennai,Independent House,6,1,2,0.0,760.0,972,400,2785.0,1979,Fair,24.01,0,0,Fully Furnished,21263917
841,Hyderabad,Independent House,4,3,2,0.0,427.0,879,1006,8341.0,2003,Fair,11.32,1,1,Unfurnished,27104606
3889,Hyderabad,Independent House,4,1,2,3.0,490.0,1340,864,4787.0,2019,Excellent,22.25,0,1,Fully Furnished,43680816
1643,Hyderabad,Independent House,5,1,2,2.0,,750,392,7194.0,1973,Fair,19.42,0,0,Semi-Furnished,16377557
8631,Delhi,Villa,6,1,1,1.0,348.0,887,545,6775.0,1983,Good,7.3,1,1,Unfurnished,38489336
14210,Delhi,Villa,2,1,2,1.0,375.0,999,693,5258.0,2011,Good,12.46,0,1,Unfurnished,40467343
8601,Pune,Apartment,4,1,0,3.0,372.0,1111,265,3395.0,1980,Good,9.42,0,1,Semi-Furnished,17423271
2667,Mumbai,Villa,4,4,0,1.0,612.0,680,526,4518.0,2010,Good,14.98,0,1,Unfurnished,53033253
1973,Mumbai,Villa,2,1,0,2.0,625.0,604,126,2285.0,1964,,8.77,0,1,,38979694
6742,Delhi,Independent House,3,4,1,2.0,,816,309,3492.0,2008,Good,3.34,0,0,Fully Furnished,22824014
14460,Delhi,Studio,3,2,1,0.0,411.0,1181,316,5387.0,1997,Excellent,12.33,0,0,Unfurnished,16134022
1150,Chennai,Studio,1,2,1,2.0,636.0,959,797,,1971,Good,13.07,0,1,,14843761
4093,Bangalore,Villa,6,4,1,2.0,317.0,669,853,6090.0,1983,Poor,12.6,0,0,Fully Furnished,25630655
10472,Mumbai,Villa,5,1,0,3.0,537.0,1481,846,5234.0,1970,Good,10.74,0,1,Semi-Furnished,76240014
8658,Delhi,Studio,5,1,2,0.0,337.0,780,627,,2020,Fair,3.02,0,1,Unfurnished,13064486
766,Bangalore,Studio,4,3,2,1.0,545.0,1213,648,6550.0,2002,Good,6.25,0,1,Semi-Furnished,19815034
8338,Mumbai,Apartment,3,4,0,1.0,569.0,431,935,2386.0,2019,Fair,10.89,0,0,Semi-Furnished,25623800
